ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
54.0,366.0,5.0,74.0,27.0,0.0,0.0,93.0,3.0,4.0,6.0,27.0,2.0,4.0,0.0,1.0,1.0,87.0,70.2104219767771,9.0,2.5639510341916423,5.0,100.0,0.0
73.0,191.0,17.0,53.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,0.0,25.0,24.0,0.0,0.0,31.0,78.0,4.0,3.0,1.0,54.0,0.0
80.0,88.0,8.0,48.0,16.0,0.0,0.0,100.0,83.0,7.0,8.0,16.0,2.0,25.0,24.0,0.0,0.0,3.0,66.51626155426224,2.0,1.0,0.0,38.0,1.0
86.0,467.0,10.0,123.0,25.0,0.0,0.0,96.0,17.0,6.0,6.0,26.0,1.0,31.0,9.0,0.0,0.0,3.0,34.0,4.0,1.0,0.0,50.0,1.0
64.0,31.0,3.0,14.0,6.0,0.0,0.0,100.0,83.0,7.0,8.0,6.0,2.0,17.0,0.0,2.0,2.0,68.0,66.51626155426224,5.0,1.0,1.0,100.0,1.0
70.0,241.0,2.0,104.0,23.0,1.0,0.0,70.0,26.0,6.0,5.0,27.0,1.0,52.0,0.0,1.0,1.0,43.0,53.0,5.0,2.0,0.0,89.0,0.0
62.0,165.0,7.0,71.0,28.0,1.0,1.0,86.0,20.0,6.0,6.0,29.0,3.0,41.0,24.0,6.0,6.0,39.0,50.0,4.0,2.0,0.0,60.0,0.0
79.0,114.0,9.0,49.0,28.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,2.0,36.0,0.0,1.0,1.0,2.0,42.0,3.0,3.0,0.0,43.0,1.0
68.0,105.0,2.0,62.0,34.0,0.0,0.0,91.0,17.0,6.0,6.0,57.0,2.0,37.0,14.0,0.0,0.0,51.0,65.0,5.0,4.0,2.0,56.0,1.0
61.0,150.0,9.0,36.0,5.0,0.0,0.0,83.0,11.0,4.0,6.0,6.0,2.0,33.0,0.0,0.0,0.0,69.0,74.0,3.0,2.0,1.0,100.0,1.0
60.0,78.0,8.0,29.0,14.0,1.0,1.0,67.0,3.0,0.0,2.0,15.0,3.0,53.0,24.0,1.0,1.0,1.0,76.0,2.0,3.0,1.464035646085296,63.0,0.0
85.0,179.0,25.0,120.0,28.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,0.0,89.0,0.0,1.0,1.0,0.0,20.0,0.0,7.0,0.7092896174863388,88.0,1.0
74.0,123.0,1.0,52.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,3.0,33.0,5.0,0.0,0.0,38.0,43.0,4.0,5.0,1.0,75.0,1.0
59.0,278.0,1.0,135.0,32.0,2.0,2.0,71.0,4.0,0.0,2.0,34.0,2.0,15.0,0.0,1.0,1.0,3.0,58.0,8.0,2.0,0.0,52.0,1.0
62.0,275.0,1.0,87.0,27.0,0.0,0.0,90.0,30.0,6.0,6.0,30.0,4.0,33.0,1.0,3.0,3.0,57.0,54.0,7.0,5.0,3.0,76.0,1.0
63.0,168.0,3.0,21.0,3.0,1.0,1.0,100.0,83.0,7.0,8.0,9.0,1.0,67.0,24.0,1.0,1.0,75.0,42.0,1.0,2.0,1.0,100.0,0.0
61.0,264.0,11.0,110.0,12.0,4.0,3.0,69.0,4.0,2.0,4.0,16.0,2.0,38.0,0.0,2.0,2.0,2.0,70.2104219767771,1.0,1.0,0.0,33.0,0.0
74.0,219.0,3.0,90.0,42.0,0.0,0.0,96.0,6.0,4.0,6.0,49.0,3.0,33.0,1.0,6.0,5.0,19.0,59.0,4.0,4.0,0.0,75.0,0.0
79.0,106.0,2.0,39.0,9.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,1.0,50.0,3.0,1.0,1.0,26.0,65.0,2.0,3.0,0.0,63.0,1.0
66.0,147.0,8.0,79.0,19.0,1.0,1.0,84.0,23.0,6.0,6.0,20.0,1.0,63.0,0.0,2.0,2.0,35.0,17.0,1.0,3.0,1.0,57.0,0.0
85.0,225.0,0.0,78.0,42.0,0.0,0.0,100.0,83.0,7.0,8.0,45.0,3.0,38.0,0.0,1.0,1.0,6.0,92.0,3.0,2.0,0.0,31.0,1.0
64.0,180.0,2.0,83.0,33.0,2.0,1.0,78.0,11.0,4.0,5.0,36.0,2.0,25.0,24.0,0.0,0.0,19.0,56.0,4.0,3.0,1.0,64.0,0.0
71.0,67.0,6.0,32.0,17.0,0.0,0.0,95.0,27.05164066702528,6.0,6.0,20.0,3.0,35.0,0.0,1.0,1.0,22.0,100.0,3.0,2.0,1.0,56.0,1.0
71.0,250.0,3.0,72.0,12.0,3.0,3.0,73.0,63.0,6.0,3.0,15.0,2.0,47.0,0.0,2.0,2.0,29.0,73.0,2.0,3.0,0.0,83.0,0.0
75.0,186.0,14.0,84.0,24.0,1.0,0.0,73.0,11.0,4.0,5.0,26.0,0.0,31.0,19.0,0.0,0.0,10.0,68.0,5.0,3.0,1.0,57.0,0.0
65.0,190.0,12.0,73.0,19.0,2.0,1.0,91.0,34.0,6.0,3.0,22.0,0.0,59.0,24.0,1.0,1.0,92.0,85.0,4.0,4.0,3.0,89.0,0.0
55.0,584.0,13.0,172.0,17.0,0.0,0.0,76.0,4.0,4.0,6.0,17.0,0.0,24.0,0.0,8.0,8.0,61.0,72.0,8.0,1.0,1.0,100.0,0.0
72.0,253.0,2.0,70.0,30.0,1.0,0.0,94.0,55.0,6.0,5.0,34.0,5.0,38.0,3.0,2.0,2.0,15.0,99.0,8.0,3.0,0.0,67.0,1.0
64.0,104.0,3.0,61.0,38.0,0.0,0.0,100.0,83.0,7.0,8.0,38.0,1.0,29.0,3.431410433342534,0.0,0.0,74.0,98.0,10.0,4.0,6.0,88.0,1.0
92.0,262.0,4.0,161.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,33.0,1.0,10.0,3.431410433342534,0.0,0.0,0.0,66.51626155426224,1.0,2.397237827715356,0.0,25.0,1.0
59.0,191.0,6.0,82.0,46.0,0.0,0.0,93.0,1.0,4.0,6.0,7.0,1.0,9.0,3.0,1.0,1.0,55.0,64.0,21.0,1.0,7.0,65.0,0.0
87.0,297.0,2.0,79.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,1.0,0.0,24.0,1.0,1.0,5.0,66.51626155426224,7.0,2.397237827715356,0.0,58.0,1.0
63.0,182.0,9.0,92.0,23.0,0.0,0.0,96.0,24.0,6.0,6.0,23.0,1.0,35.0,0.0,4.0,4.0,88.0,85.0,5.0,4.0,5.0,82.0,0.0
84.0,151.0,2.0,73.0,35.0,0.0,0.0,100.0,83.0,7.0,8.0,36.0,3.0,28.0,1.0,1.0,1.0,7.0,85.0,1.0,1.0,0.0,20.0,1.0
54.0,67.0,11.0,23.0,15.0,0.0,0.0,69.0,1.0,4.0,6.0,16.0,6.0,25.0,6.0,0.0,0.0,76.0,87.0,6.0,2.0,0.0,90.0,0.0
86.0,167.0,5.0,65.0,46.0,0.0,0.0,100.0,83.0,7.0,8.0,47.0,4.0,20.0,4.0,1.0,1.0,2.0,66.51626155426224,1.0,2.0,0.0,13.0,1.0
91.0,303.0,4.0,101.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,1.0,36.0,3.431410433342534,0.0,0.0,1.0,97.0,2.0,2.0,0.0,57.0,1.0
79.0,70.0,2.0,35.0,6.0,0.0,0.0,86.0,19.0,5.0,6.0,7.0,1.0,43.0,24.0,2.0,2.0,2.0,97.0,1.0,2.0,0.0,75.0,1.0
65.0,303.0,13.0,88.0,39.0,1.0,0.0,81.0,2.0,4.0,5.0,47.0,0.0,45.0,0.0,3.0,3.0,23.0,2.0,4.0,3.0,1.0,58.0,0.0
81.0,356.0,12.0,120.0,32.0,1.0,1.0,94.0,53.0,6.0,4.0,34.0,0.0,32.0,0.0,1.0,1.0,5.0,66.51626155426224,7.0,3.0,0.0,56.0,1.0
85.0,198.0,11.0,84.0,19.0,0.0,0.0,100.0,83.0,6.0,7.0,19.0,2.0,32.0,24.0,0.0,0.0,9.0,40.0,6.0,2.0,0.0,62.0,0.0
67.0,50.0,4.0,27.0,9.0,1.0,1.0,89.0,34.0,6.0,6.0,9.0,2.0,44.0,0.0,2.0,2.0,3.0,36.0,1.0,2.0,0.0,43.0,1.0
78.0,244.0,7.0,69.0,16.0,1.0,1.0,88.0,15.0,6.0,4.0,17.0,1.0,41.0,0.0,0.0,0.0,1.0,79.0,1.0,3.0,0.0,40.0,0.0
75.0,117.0,7.0,54.0,13.0,1.0,1.0,86.0,13.0,6.0,4.0,15.0,2.0,21.0,4.0,4.0,2.0,0.0,46.0,2.0,3.0,1.464035646085296,83.0,0.0
75.0,178.0,4.0,62.0,38.0,0.0,0.0,95.0,53.0,6.0,6.0,39.0,2.0,15.0,0.0,1.0,1.0,15.0,66.51626155426224,6.0,2.397237827715356,1.0,43.0,1.0
66.0,151.0,4.0,71.0,22.0,0.0,0.0,87.0,8.0,4.0,6.0,23.0,2.0,43.0,24.0,3.0,3.0,57.0,86.0,1.0,4.0,0.0,83.0,0.0
68.0,179.0,11.0,101.0,24.0,0.0,0.0,92.0,47.0,6.0,6.0,24.0,1.0,29.0,0.0,2.0,2.0,62.0,82.0,8.0,2.0,2.0,73.0,1.0
84.0,174.0,3.0,92.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,1.0,53.0,0.0,11.0,10.0,6.0,66.51626155426224,2.0,4.0,0.0,86.0,1.0
68.0,89.0,13.0,52.0,10.0,1.0,0.0,73.0,10.0,4.0,5.0,11.0,0.0,82.0,7.0,0.0,0.0,0.0,71.0,0.0,4.0,0.0,67.0,1.0
73.0,322.0,34.0,120.0,17.0,1.0,1.0,89.0,1.0,1.0,3.0,18.0,0.0,11.0,0.0,1.0,1.0,15.0,70.2104219767771,3.0,2.5639510341916423,0.0,60.0,0.0
61.0,170.0,7.0,83.0,26.0,7.0,0.0,80.0,58.0,6.0,5.0,35.0,1.0,37.0,0.0,0.0,0.0,90.0,70.0,5.0,9.0,5.0,94.0,0.0
66.0,54.0,6.0,28.0,10.0,1.0,1.0,100.0,83.0,7.0,8.0,10.0,1.0,50.0,24.0,2.0,2.0,74.0,57.0,3.0,2.0,1.0,83.0,0.0
67.0,180.43139604553625,3.0,43.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,2.0,27.0,14.0,0.0,0.0,53.0,41.0,6.0,4.0,3.0,71.0,0.0
62.0,229.0,10.0,45.0,22.0,0.0,0.0,87.0,6.0,4.0,6.0,43.0,2.0,35.0,10.0,0.0,0.0,43.0,70.2104219767771,4.0,2.0,1.0,50.0,0.0
66.0,263.0,5.0,103.0,33.0,0.0,0.0,94.0,1.0,4.0,6.0,48.0,2.0,32.0,0.0,2.0,2.0,14.0,48.0,7.0,4.0,2.0,61.0,1.0
85.0,355.0,9.0,122.0,38.0,0.0,0.0,97.0,27.05164066702528,6.0,6.0,38.0,1.0,26.0,24.0,0.0,0.0,1.0,66.51626155426224,7.0,1.0,0.0,44.0,1.0
74.0,243.0,9.0,84.0,31.0,0.0,0.0,100.0,83.0,7.0,8.0,33.0,1.0,30.0,24.0,0.0,0.0,80.0,90.0,8.0,3.0,5.0,85.0,1.0
78.0,340.0,8.0,106.0,25.0,0.0,0.0,96.0,7.0,4.0,6.0,25.0,1.0,56.0,4.0,1.0,1.0,6.0,77.0,2.0,3.0,0.0,56.0,0.0
81.0,169.0,7.0,84.0,30.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,1.0,32.0,24.0,0.0,0.0,3.0,95.0,2.0,3.0,0.0,36.0,1.0
81.0,58.0,34.0,49.0,5.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,0.0,80.0,3.431410433342534,0.0,0.0,14.0,60.0,1.0,2.0,0.7092896174863388,100.0,1.0
73.0,293.0,7.0,140.0,14.0,0.0,0.0,100.0,83.0,7.0,8.0,15.0,1.0,40.0,1.0,2.0,2.0,47.0,42.0,4.0,2.0,1.0,75.0,1.0
65.0,107.0,7.0,48.0,40.0,0.0,0.0,100.0,83.0,6.0,8.0,43.0,4.0,42.0,0.0,2.0,2.0,80.0,86.0,5.0,2.0,4.0,70.0,0.0
69.0,82.0,7.0,46.0,33.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,3.0,32.0,0.0,0.0,0.0,46.0,81.0,7.0,4.0,2.0,73.0,1.0
79.0,330.0,9.0,93.0,29.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,2.0,41.0,0.0,3.0,3.0,26.0,75.0,7.0,2.0,1.0,69.0,0.0
65.0,77.0,13.0,52.0,11.0,3.0,3.0,83.0,44.0,6.0,4.0,14.0,0.0,58.0,0.0,0.0,0.0,71.0,70.2104219767771,2.0,1.0,2.0,60.0,0.0
63.0,282.0,2.0,70.0,24.0,1.0,1.0,88.0,5.0,4.0,2.0,60.0,2.0,42.0,0.0,1.0,1.0,52.0,92.0,4.0,3.0,1.0,70.0,0.0
64.0,73.0,2.0,36.0,14.0,0.0,0.0,93.0,18.0,6.0,6.0,15.0,2.0,73.0,0.0,1.0,1.0,79.0,49.0,3.0,5.0,1.0,100.0,1.0
68.0,70.0,1.0,37.0,29.0,0.0,0.0,100.0,83.0,7.0,8.0,30.0,3.0,57.0,0.0,3.0,3.0,33.0,30.0,9.0,2.0,1.0,85.0,0.0
70.0,180.0,15.0,43.0,18.0,0.0,0.0,89.0,12.0,6.0,6.0,1.0,0.0,28.0,0.0,2.0,2.0,21.0,79.0,2.0,3.0,0.0,56.0,0.0
54.0,73.0,20.0,45.0,13.0,2.0,2.0,50.0,5.0,1.0,3.0,15.0,0.0,43.0,0.0,0.0,0.0,33.0,33.0,3.0,3.0,0.0,86.0,1.0
72.0,282.0,2.0,75.0,39.0,0.0,0.0,100.0,83.0,7.0,8.0,42.0,1.0,10.0,1.0,2.0,2.0,35.0,66.51626155426224,9.0,2.397237827715356,3.0,60.0,1.0
88.0,278.0,91.0,179.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,0.0,40.0,0.0,0.0,0.0,6.0,66.51626155426224,1.0,1.0,0.7092896174863388,100.0,1.0
52.0,158.0,4.0,39.0,25.0,0.0,0.0,88.0,11.0,4.0,6.0,26.0,9.0,50.0,0.0,7.0,6.0,82.0,89.0,7.0,4.0,2.0,92.0,0.0
74.0,188.0,4.0,79.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,4.0,26.0,0.0,0.0,0.0,46.0,99.0,6.0,2.0,2.0,100.0,0.0
61.0,114.0,16.0,59.0,3.0,3.0,1.0,25.0,3.0,3.0,4.0,8.0,0.0,63.0,0.0,0.0,0.0,0.0,77.0,0.0,2.0,0.0,40.0,0.0
68.0,103.0,17.0,49.0,19.0,1.0,1.0,90.0,5.0,6.0,2.0,20.0,0.0,35.0,9.0,0.0,0.0,13.0,66.51626155426224,1.0,2.0,0.0,50.0,1.0
74.0,182.0,7.0,84.0,27.0,0.0,0.0,96.0,5.0,6.0,6.0,28.0,2.0,33.0,15.0,0.0,0.0,8.0,87.0,6.0,3.0,0.0,64.0,1.0
55.0,270.0,5.0,89.0,20.0,0.0,0.0,76.0,0.0,4.0,6.0,21.0,2.0,14.0,0.0,2.0,2.0,51.0,70.2104219767771,11.0,1.0,2.0,86.0,0.0
64.0,193.0,9.0,70.0,17.0,0.0,0.0,94.0,22.0,6.0,6.0,17.0,1.0,24.0,0.0,1.0,1.0,67.0,70.2104219767771,6.0,1.0,3.0,100.0,0.0
71.0,59.0,4.0,33.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,2.0,41.0,4.0,2.0,2.0,63.0,31.0,3.0,2.0,2.0,56.0,1.0
77.0,222.78659459459465,50.0,122.0,14.0,1.0,1.0,93.0,49.0,6.0,2.0,0.0,0.0,20.0,24.0,0.0,0.0,1.0,66.51626155426224,1.0,1.0,0.0,75.0,1.0
75.0,121.0,5.0,59.0,25.0,0.0,0.0,100.0,83.0,6.0,8.0,25.0,2.0,40.0,0.0,5.0,5.0,89.0,95.0,2.0,2.0,2.0,67.0,0.0
88.0,384.0,33.0,224.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,0.0,9.0,0.0,0.0,0.0,15.0,66.51626155426224,5.0,2.397237827715356,0.0,56.0,1.0
82.0,163.0,5.0,58.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,3.0,29.0,4.0,2.0,1.0,7.0,75.0,3.0,2.0,0.0,38.0,1.0
72.0,169.0,30.0,73.0,6.0,0.0,0.0,86.0,18.848360655737704,6.0,6.0,7.0,0.0,57.0,0.0,0.0,0.0,78.0,81.0,1.0,2.0,1.0,75.0,0.0
81.0,151.0,2.0,68.0,51.0,0.0,0.0,100.0,83.0,7.0,8.0,53.0,4.0,17.0,3.0,4.0,3.0,11.0,66.51626155426224,3.0,1.0,1.0,31.0,1.0
92.0,406.0,8.0,149.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,1.0,38.0,0.0,2.0,2.0,5.0,92.0,1.0,1.0,0.0,50.0,1.0
80.0,233.0,1.0,57.0,30.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,6.0,16.0,0.0,1.0,1.0,9.0,70.0,3.0,2.0,1.0,42.0,1.0
62.0,151.0,19.0,99.0,5.0,1.0,1.0,80.0,16.0,6.0,6.0,6.0,0.0,80.0,0.0,0.0,0.0,40.0,75.0,1.0,2.0,0.0,100.0,0.0
91.0,325.0,4.0,103.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,26.0,2.0,77.0,3.0,1.0,1.0,4.0,58.0,2.0,5.0,0.0,64.0,0.0
73.0,207.0,11.0,66.0,23.0,0.0,0.0,92.0,2.0,4.0,6.0,24.0,1.0,33.0,10.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,80.0,1.0
58.0,194.0,5.0,83.0,23.0,1.0,1.0,85.0,2.0,2.0,4.0,26.0,2.0,35.0,0.0,0.0,0.0,72.0,95.0,9.0,2.0,3.0,92.0,0.0
80.0,278.0,1.0,98.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,44.0,4.0,43.0,5.0,0.0,0.0,23.0,66.51626155426224,6.0,2.0,0.0,80.0,1.0
71.0,86.0,3.0,31.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,8.0,45.0,0.0,3.0,2.0,64.0,91.0,3.0,6.0,1.0,75.0,0.0
69.0,180.43139604553625,1.0,59.0,8.0,2.0,2.0,90.0,29.0,6.0,4.0,0.0,1.0,60.0,24.0,6.0,6.0,52.0,70.2104219767771,1.0,2.5639510341916423,0.0,67.0,0.0
73.0,339.0,7.0,142.0,34.0,0.0,0.0,83.0,11.0,4.0,6.0,36.0,3.0,36.0,0.0,6.0,4.0,7.0,70.2104219767771,3.0,5.0,0.0,47.0,0.0
77.0,156.0,17.0,71.0,19.0,0.0,0.0,95.0,6.0,4.0,6.0,22.0,0.0,32.0,8.0,0.0,0.0,1.0,84.0,2.0,4.0,0.0,86.0,0.0
85.0,245.0,22.0,106.0,16.0,0.0,0.0,94.0,59.0,6.0,6.0,16.0,0.0,25.0,0.0,0.0,0.0,0.0,66.51626155426224,0.0,2.397237827715356,0.0,0.0,1.0
69.0,280.0,2.0,66.0,19.0,0.0,0.0,96.0,4.0,4.0,6.0,23.0,4.0,52.0,0.0,3.0,3.0,32.0,76.0,6.0,4.0,0.0,77.0,0.0
66.0,203.0,32.0,109.0,8.0,0.0,0.0,60.0,1.0,4.0,6.0,10.0,0.0,10.0,3.431410433342534,0.0,0.0,34.0,66.51626155426224,3.0,1.0,1.0,100.0,1.0
70.0,175.0,2.0,113.0,39.0,0.0,0.0,93.0,69.0,5.0,6.0,21.0,3.0,23.0,2.0,1.0,1.0,45.0,66.51626155426224,6.0,2.397237827715356,0.0,60.0,1.0
68.0,144.0,12.0,68.0,24.0,2.0,1.0,85.0,6.0,3.0,2.0,28.0,0.0,15.0,0.0,1.0,1.0,38.0,28.0,8.0,1.0,0.0,83.0,0.0
85.0,278.0,13.0,104.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,23.0,0.0,35.0,5.0,1.0,1.0,42.0,69.0,1.0,3.0,0.0,44.0,1.0
78.0,282.0,2.0,95.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,1.0,13.0,0.0,1.0,1.0,22.0,70.2104219767771,4.0,1.0,1.0,43.0,0.0
69.0,225.0,12.0,103.0,20.0,0.0,0.0,85.0,10.0,4.0,6.0,20.0,0.0,25.0,0.0,0.0,0.0,28.0,47.0,7.0,2.0,0.0,90.0,1.0
65.0,140.0,14.0,23.0,5.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,0.0,40.0,24.0,1.0,1.0,95.0,70.2104219767771,2.0,1.0,1.464035646085296,75.0,0.0
66.0,386.0,23.0,101.0,23.0,0.0,0.0,96.0,6.0,4.0,6.0,23.0,0.0,30.0,14.0,0.0,0.0,65.0,60.0,7.0,2.0,2.0,100.0,1.0
55.0,378.0,15.0,103.0,22.0,2.0,2.0,75.0,1.0,0.0,2.0,26.0,0.0,29.0,24.0,3.0,2.0,40.0,73.0,5.0,3.0,1.0,67.0,0.0
85.0,267.0,4.0,125.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,6.0,48.0,4.0,1.0,1.0,15.0,90.0,3.0,5.0,0.0,80.0,1.0
73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,6.0,26.0,0.0,58.0,1.0,4.0,4.0,35.0,70.2104219767771,2.0,2.0,0.0,80.0,0.0
86.0,191.0,3.0,77.0,38.0,0.0,0.0,100.0,83.0,7.0,8.0,40.0,3.0,58.0,5.0,0.0,0.0,6.0,66.51626155426224,4.0,2.0,1.0,55.0,1.0
64.0,128.0,2.0,55.0,15.0,0.0,0.0,75.0,7.0,4.0,6.0,16.0,1.0,31.0,0.0,0.0,0.0,53.0,73.0,2.0,2.0,1.0,50.0,0.0
55.0,113.0,12.0,71.0,4.0,6.0,6.0,56.0,4.0,0.0,2.0,9.0,0.0,56.0,0.0,0.0,0.0,39.0,70.2104219767771,1.0,2.5639510341916423,1.0,67.0,0.0
78.0,188.0,3.0,72.0,20.0,1.0,1.0,96.0,45.0,6.0,3.0,24.0,7.0,43.0,0.0,2.0,2.0,1.0,91.0,1.0,5.0,0.0,43.0,1.0
75.0,268.0,8.0,73.0,14.0,0.0,0.0,87.0,47.0,6.0,6.0,15.0,1.0,27.0,24.0,1.0,1.0,15.0,20.0,4.0,2.0,1.0,67.0,1.0
84.0,143.0,3.0,72.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,1.0,50.0,4.0,1.0,1.0,0.0,70.0,0.0,3.0,0.7092896174863388,50.0,1.0
82.0,355.0,10.0,123.0,36.0,0.0,0.0,97.0,42.0,6.0,6.0,29.0,1.0,27.0,11.0,0.0,0.0,14.0,46.0,3.0,3.0,0.0,50.0,1.0
64.0,320.0,25.0,121.0,33.0,0.0,0.0,88.0,18.0,6.0,6.0,34.0,0.0,27.0,14.0,0.0,0.0,52.0,47.0,12.0,4.0,3.0,76.0,1.0
87.0,369.0,6.0,177.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,26.0,0.0,2.0,2.0,11.0,57.0,3.0,3.0,0.0,60.0,1.0
57.0,246.0,4.0,72.0,34.0,2.0,1.0,88.0,3.0,1.0,3.0,40.0,4.0,73.0,2.0,3.0,3.0,12.0,70.0,3.0,12.0,0.0,89.0,0.0
74.0,193.0,1.0,91.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,2.0,18.0,24.0,1.0,1.0,90.0,79.0,6.0,2.0,4.0,73.0,0.0
60.0,263.0,1.0,108.0,26.0,2.0,1.0,83.0,3.0,4.0,2.0,23.0,2.0,23.0,0.0,2.0,1.0,49.0,95.0,11.0,1.0,2.0,71.0,0.0
63.0,211.0,1.0,41.0,33.0,1.0,1.0,97.0,53.0,6.0,2.0,31.0,14.0,11.0,2.0,3.0,3.0,66.0,91.0,24.0,3.0,9.0,84.0,0.0
84.0,222.78659459459465,6.0,117.0,53.0,0.0,0.0,100.0,83.0,7.0,8.0,58.0,2.0,53.0,24.0,0.0,0.0,9.0,13.0,6.0,2.0,1.0,73.0,1.0
59.0,148.0,29.0,79.0,9.0,1.0,0.0,60.0,11.0,4.0,5.0,10.0,0.0,60.0,0.0,0.0,0.0,86.0,46.0,2.0,5.0,1.0,100.0,0.0
84.0,179.0,3.0,99.0,15.0,0.0,0.0,93.0,28.0,6.0,6.0,15.0,2.0,33.0,3.431410433342534,0.0,0.0,18.0,97.0,3.0,2.0,1.0,63.0,1.0
81.0,279.0,5.0,84.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,2.0,28.0,4.0,1.0,1.0,17.0,60.0,5.0,2.0,0.0,54.0,1.0
76.0,148.0,1.0,58.0,33.0,0.0,0.0,100.0,83.0,7.0,8.0,35.0,3.0,35.0,0.0,1.0,1.0,15.0,94.0,2.0,5.0,1.0,54.0,0.0
70.0,156.0,5.0,58.0,3.0,0.0,0.0,100.0,83.0,7.0,8.0,3.0,1.0,33.0,1.0,2.0,2.0,95.0,88.0,1.0,1.0,0.7092896174863388,100.0,1.0
69.0,266.0,4.0,94.0,32.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,2.0,25.0,24.0,1.0,1.0,36.0,50.0,10.0,4.0,3.0,78.0,1.0
70.0,210.0,20.0,27.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,51.0,0.0,50.0,24.0,1.0,1.0,102.0,97.0,2.0,2.0,1.0,100.0,0.0
88.0,218.0,5.0,69.0,16.0,0.0,0.0,100.0,83.0,7.0,8.0,16.0,1.0,63.0,5.0,1.0,1.0,1.0,66.51626155426224,2.0,1.0,0.0,50.0,1.0
63.0,243.0,1.0,80.0,13.0,1.0,0.0,75.0,4.0,4.0,5.0,16.0,3.0,50.0,0.0,2.0,2.0,14.0,70.2104219767771,6.0,1.0,0.0,78.0,0.0
71.0,194.0,3.0,115.0,14.0,2.0,1.0,94.0,4.0,3.0,5.0,16.0,1.0,31.0,24.0,3.0,3.0,10.0,70.2104219767771,1.0,2.5639510341916423,0.0,50.0,0.0
85.0,150.0,7.0,68.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,58.0,3.431410433342534,0.0,0.0,19.0,55.0,2.0,6.0,0.0,80.0,1.0
70.0,127.0,11.0,52.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,50.0,1.0,11.0,11.0,77.0,97.0,1.0,3.0,1.0,57.0,1.0
70.0,341.0,26.0,107.0,17.0,3.0,3.0,75.0,6.0,0.0,2.0,20.0,0.0,10.0,0.0,2.0,1.0,9.0,70.2104219767771,3.0,1.0,0.0,40.0,0.0
68.0,307.0,1.0,105.0,22.0,1.0,1.0,92.0,5.0,4.0,4.0,25.0,2.0,48.0,24.0,3.0,3.0,13.0,42.0,4.0,4.0,1.0,82.0,0.0
77.0,275.0,0.0,63.0,15.0,1.0,0.0,89.0,29.0,6.0,5.0,18.0,4.0,22.0,0.0,2.0,2.0,18.0,70.2104219767771,4.0,1.0,0.0,56.0,0.0
