0,1,2,3,4,5,6,7,Y,E
4,1,-11,-2,-2,-2,3,3,-11,25
1,1,-10,-2,-2,-2,9,9,-10,10
1,1,-10,-2,-3,-2,268,8,-10,19
4,1,-11,-2,-2,-2,29,10,-11,25
1,3,-10,-2,-2,-2,109,4,-11,25
1,2,-10,-2,-2,-2,14,9,-10,13
2,2,-10,-2,-2,-2,10,3,-10,14
3,2,-10,-2,-2,-2,44,44,-10,6
1,3,-10,-2,-1,-2,7,7,-11,25
1,3,-10,-2,-3,-2,17,4,-11,25
1,1,-10,-2,-2,-2,286,3,-11,25
1,3,-11,-2,-3,-2,44,11,-11,25
2,1,-10,-2,-2,-2,44,10,-11,25
2,3,-10,-3,-2,-2,189,2,-11,25
2,1,-11,-2,-3,-1,8,6,-10,11
3,2,-11,-2,-2,-2,148,9,-11,25
1,2,-11,-3,-2,-1,53,53,-10,4
2,3,-10,-2,-2,-2,30,9,-11,25
3,1,-10,-2,-2,-1,54,3,-11,25
1,2,-10,-2,-2,-1,52,1,-11,25
2,2,-11,-2,-2,-2,117,37,-10,5
3,3,-10,-2,-2,-2,55,5,-11,25
1,2,-10,-2,-2,-2,2,2,-10,13
1,1,-10,-2,-2,-3,14,14,-11,25
3,2,-10,-2,-3,-2,316,0,-10,20
2,3,-10,-2,-3,-2,10,3,-11,25
1,3,-11,-2,-2,-2,243,195,-10,7
1,2,-10,-3,-2,-1,9,9,-10,13
4,2,-10,-2,-2,-1,58,6,-11,25
1,1,-10,-2,-2,-2,15,6,-11,25
2,3,-11,-2,-2,-2,189,7,-11,25
2,2,-10,-2,-2,-2,288,4,-11,25
3,3,-10,-2,-2,-3,14,14,-11,25
3,3,-10,-2,-2,-2,187,2,-11,25
3,3,-11,-3,-2,-2,109,22,-11,25
1,3,-10,-2,-2,-1,30,1,-11,25
1,3,-11,-2,-2,-2,49,6,-11,25
2,1,-11,-3,-2,-2,221,1,-11,25
1,1,-10,-2,-2,-1,28,9,-11,25
1,2,-10,-2,-2,-2,47,6,-11,25
2,3,-10,-2,-2,-2,178,151,-10,8
1,1,-11,-2,-2,-1,340,0,-11,25
1,2,-11,-2,-3,-1,9,3,-10,13
1,1,-11,-2,-3,-2,189,11,-11,25
2,1,-11,-2,-2,-2,209,11,-11,25
1,1,-10,-1,-2,-2,40,3,-11,25
2,1,-11,-3,-2,-2,323,10,-11,25
3,3,-11,-2,-3,-2,17,17,-11,25
2,3,-11,-2,-1,-2,4,4,-11,25
1,1,-10,-2,-2,-1,27,9,-11,25
2,2,-11,-3,-2,-2,40,0,-11,25
1,2,-10,-2,-3,-2,146,4,-10,20
1,3,-11,-2,-2,-2,262,7,-11,25
2,3,-10,-2,-2,-2,20,17,-11,25
2,3,-10,-2,-2,-1,119,3,-11,25
4,2,-10,-2,-2,-2,76,2,-11,25
1,3,-11,-2,-3,-2,344,6,-11,25
2,3,-11,-2,-2,-3,53,0,-11,25
2,2,-10,-2,-2,-2,37,37,-10,5
3,3,-11,-2,-3,-2,57,8,-11,25
3,2,-11,-2,-3,-2,48,23,-11,25
1,3,-10,-2,-1,-2,49,1,-11,25
1,1,-10,-2,-2,-2,267,11,-11,25
3,1,-10,-3,-2,-2,176,1,-10,23
1,1,-11,-2,-2,-2,4,1,-10,10
2,1,-10,-2,-3,-3,43,13,-11,25
1,1,-11,-2,-3,-2,10,10,-10,10
2,1,-11,-2,-2,-3,51,13,-11,25
2,2,-10,-2,-2,-1,129,7,-11,25
1,2,-11,-2,-2,-1,146,3,-11,25
3,1,-11,-2,-2,-3,308,7,-11,25
3,1,-11,-2,-2,-2,0,0,-10,12
1,1,-11,-2,-2,-3,38,2,-11,25
1,1,-11,-3,-2,-2,22,14,-11,25
1,3,-11,-2,-2,-2,13,13,-11,25
3,2,-11,-2,-2,-1,9,9,-11,25
2,2,-11,-3,-3,-1,313,9,-11,25
1,2,-10,-2,-2,-1,99,10,-11,25
1,1,-11,-2,-2,-2,202,0,-11,25
1,1,-11,-2,-2,-2,248,21,-10,1
3,3,-10,-2,-2,-1,186,10,-11,25
3,2,-10,-2,-2,-1,1,1,-11,25
1,3,-10,-2,-2,-2,150,10,-11,25
2,2,-11,-2,-2,-2,19,5,-10,14
1,1,-11,-2,-2,-2,306,4,-11,25
1,3,-11,-3,-1,-2,187,187,-10,7
2,1,-10,-2,-2,-2,8,8,-10,11
2,3,-11,-2,-2,-2,128,6,-11,25
2,1,-11,-2,-2,-2,55,0,-11,25
1,2,-11,-3,-2,-2,217,16,-11,25
1,1,-10,-2,-2,-3,78,19,-10,1
1,1,-11,-2,-1,-1,52,9,-11,25
1,3,-11,-3,-2,-2,251,5,-11,25
2,2,-11,-2,-2,-2,52,52,-10,5
1,1,-10,-2,-2,-1,189,8,-11,25
3,2,-11,-2,-3,-2,20,6,-11,25
2,2,-10,-2,-2,-3,171,5,-11,25
4,1,-11,-2,-2,-2,14,6,-11,25
2,3,-10,-2,-2,-2,39,11,-11,25
4,2,-11,-2,-2,-2,102,5,-11,25
1,1,-11,-2,-2,-2,21,19,-10,1
1,3,-11,-2,-2,-3,18,1,-11,25
2,2,-11,-2,-2,-2,59,59,-10,5
4,1,-11,-1,-2,-2,12,12,-11,25
3,1,-10,-2,-2,-2,99,11,-11,25
2,2,-10,-2,-2,-2,59,6,-11,25
1,3,-11,-2,-2,-2,173,173,-10,7
2,2,-11,-2,-2,-1,18,6,-10,14
1,1,-11,-2,-2,-3,11,2,-10,10
2,1,-11,-2,-2,-1,12,12,-11,25
1,1,-11,-2,-2,-2,67,11,-11,25
1,3,-10,-2,-2,-2,209,1,-11,25
3,2,-11,-2,-3,-2,237,3,-11,25
1,3,-10,-2,-2,-2,4,3,-11,25
2,2,-11,-2,-2,-2,23,5,-10,14
3,1,-10,-3,-2,-2,359,7,-11,25
2,2,-11,-2,-3,-1,18,18,-10,14
2,1,-10,-3,-2,-2,262,15,-10,2
3,2,-11,-2,-2,-2,343,10,-11,25
3,1,-10,-2,-2,-2,19,6,-10,12
2,1,-11,-2,-2,-2,222,3,-11,25
2,2,-10,-1,-2,-3,61,61,-10,5
1,1,-10,-2,-2,-2,158,17,-10,23
1,3,-10,-3,-2,-2,255,8,-11,25
4,1,-10,-2,-3,-2,38,14,-10,19
3,1,-11,-2,-2,-1,6,6,-10,12
1,1,-10,-2,-2,-2,271,6,-11,25
1,1,-11,-3,-2,-2,280,4,-11,25
1,2,-11,-3,-2,-2,14,14,-10,13
2,3,-11,-3,-2,-1,0,0,-11,25
1,2,-10,-3,-2,-1,48,19,-11,25
2,1,-10,-1,-2,-2,56,5,-11,25
1,1,-10,-2,-3,-3,36,7,-11,25
1,1,-11,-2,-2,-2,148,20,-10,23
1,2,-11,-2,-1,-2,7,7,-10,13
2,2,-11,-2,-2,-2,22,5,-10,14
2,3,-10,-2,-2,-2,10,9,-11,25
1,1,-10,-2,-2,-1,29,0,-11,25
3,1,-10,-2,-2,-2,12,2,-10,12
2,1,-10,-2,-2,-2,1,1,-10,11
1,2,-10,-2,-3,-2,20,4,-10,20
3,3,-10,-2,-2,-2,38,38,-10,9
1,1,-10,-2,-2,-2,200,1,-11,25
2,1,-10,-1,-2,-2,5,4,-10,11
1,1,-11,-2,-2,-2,175,6,-10,23
1,3,-10,-2,-2,-2,14,3,-11,25
2,1,-10,-2,-2,-2,30,30,-10,2
2,1,-11,-2,-2,-1,104,8,-11,25
1,3,-11,-2,-2,-2,240,11,-11,25
1,1,-10,-2,-2,-2,168,3,-10,23
3,2,-10,-2,-2,-2,12,1,-11,25
2,1,-11,-2,-2,-1,16,16,-10,2
2,2,-10,-2,-2,-2,38,8,-11,25
1,1,-11,-2,-2,-2,21,21,-10,1
3,1,-10,-2,-2,-2,37,7,-11,25
1,1,-11,-2,-2,-2,42,0,-11,25
2,1,-11,-2,-3,-1,128,6,-11,25
1,3,-11,-1,-2,-3,33,11,-11,25
3,3,-11,-2,-2,-2,41,8,-11,25
1,3,-10,-2,-2,-1,65,15,-11,25
3,2,-10,-2,-1,-2,118,2,-11,25
1,1,-10,-2,-2,-2,28,0,-11,25
1,2,-11,-2,-2,-2,355,2,-11,25
2,1,-11,-3,-2,-3,42,8,-11,25
1,2,-11,-2,-2,-2,23,23,-10,13
2,2,-11,-3,-2,-2,22,22,-10,14
1,1,-10,-2,-2,-1,198,0,-11,25
1,2,-10,-2,-2,-1,294,8,-11,25
2,1,-11,-2,-2,-2,232,11,-11,25
3,2,-11,-1,-3,-2,18,14,-10,16
4,2,-11,-2,-2,-2,42,42,-11,25
1,3,-11,-3,-2,-3,4,4,-11,25
2,1,-11,-2,-2,-1,36,5,-11,25
1,3,-10,-3,-1,-2,39,1,-11,25
1,2,-11,-2,-2,-2,41,23,-10,4
2,1,-11,-2,-2,-2,17,3,-11,25
1,1,-10,-1,-2,-1,7,7,-10,10
1,3,-11,-2,-2,-3,169,9,-11,25
1,2,-10,-2,-2,-2,28,6,-11,25
2,1,-11,-1,-2,-2,52,2,-11,25
1,2,-11,-2,-2,-1,37,5,-11,25
2,2,-10,-2,-2,-2,194,194,-10,5
3,2,-10,-3,-2,-2,136,4,-10,24
2,3,-11,-2,-2,-2,18,4,-11,25
1,1,-10,-3,-2,-2,314,13,-11,25
4,1,-11,-2,-3,-2,33,1,-11,25
3,1,-11,-1,-2,-2,23,6,-10,12
1,2,-10,-2,-3,-2,289,10,-10,20
2,2,-10,-2,-1,-2,329,3,-11,25
1,3,-11,-1,-2,-2,287,3,-11,25
1,2,-11,-2,-2,-2,11,11,-10,13
2,2,-10,-2,-3,-1,165,8,-10,17
2,2,-11,-2,-2,-2,15,15,-10,14
2,1,-11,-3,-3,-2,10,10,-10,11
2,1,-11,-2,-2,-2,44,3,-11,25
1,1,-10,-2,-2,-2,80,7,-11,25
2,2,-10,-2,-2,-2,45,11,-11,25
2,1,-11,-2,-2,-2,8,3,-10,11
3,2,-11,-3,-1,-2,13,11,-11,25
2,1,-11,-3,-3,-2,50,8,-11,25
2,3,-10,-2,-2,-2,171,171,-10,8
1,1,-10,-2,-2,-2,346,13,-11,25
1,1,-10,-2,-2,-2,110,110,-10,1
1,2,-11,-2,-2,-1,158,6,-11,25
1,3,-11,-2,-2,-2,54,54,-10,7
1,1,-10,-2,-2,-3,23,15,-10,1
3,1,-11,-2,-2,-2,59,6,-11,25
2,2,-10,-3,-2,-2,22,3,-10,14
1,1,-11,-2,-2,-2,21,3,-11,25
1,1,-10,-2,-1,-2,347,1,-11,25
2,3,-10,-2,-1,-2,216,0,-11,25
1,3,-10,-2,-2,-2,149,7,-11,25
2,3,-10,-2,-2,-1,52,5,-11,25
1,1,-10,-2,-2,-2,9,9,-10,10
3,1,-11,-2,-2,-2,8,1,-10,12
2,1,-11,-2,-2,-2,4,4,-10,11
2,1,-10,-2,-2,-2,47,14,-11,25
1,1,-10,-3,-2,-2,287,95,-10,1
1,1,-10,-2,-2,-2,263,20,-10,1
1,2,-10,-2,-2,-1,17,8,-10,13
1,1,-11,-2,-3,-2,58,6,-11,25
1,1,-11,-3,-3,-2,2,0,-10,10
3,3,-11,-2,-2,-1,31,14,-11,25
1,2,-11,-2,-2,-2,12,3,-10,13
2,3,-10,-2,-2,-2,255,9,-11,25
4,3,-11,-2,-2,-1,246,5,-11,25
3,1,-11,-2,-1,-3,314,3,-11,25
1,2,-11,-2,-2,-2,143,143,-10,4
1,1,-10,-3,-2,-1,28,5,-10,0
2,3,-10,-2,-2,-2,25,14,-11,25
1,1,-11,-2,-2,-2,27,6,-11,25
1,1,-11,-2,-2,-1,2,0,-10,10
1,1,-10,-3,-2,-2,156,4,-10,23
2,3,-10,-2,-2,-2,15,4,-11,25
4,2,-10,-2,-2,-2,4,3,-11,25
3,2,-10,-2,-2,-2,59,4,-11,25
2,1,-10,-2,-2,-3,209,20,-10,2
4,3,-10,-2,-2,-2,149,9,-11,25
3,3,-11,-2,-2,-2,278,13,-11,25
1,2,-10,-2,-2,-1,211,23,-10,4
1,1,-11,-2,-3,-1,53,0,-11,25
3,3,-10,-2,-2,-2,241,3,-11,25
3,1,-11,-2,-2,-1,50,21,-10,3
1,2,-10,-2,-2,-2,61,61,-10,4
1,3,-11,-2,-2,-2,115,6,-11,25
4,1,-11,-2,-2,-3,242,197,-11,25
1,1,-10,-2,-2,-2,15,15,-10,1
1,3,-11,-1,-1,-3,62,9,-11,25
1,1,-11,-1,-2,-1,137,69,-10,1
1,2,-11,-2,-2,-2,22,7,-10,13
1,2,-11,-2,-2,-2,44,28,-10,4
1,3,-10,-3,-2,-2,271,3,-11,25
2,2,-11,-2,-2,-2,333,22,-10,5
1,2,-11,-2,-2,-2,19,8,-10,13
1,2,-10,-2,-2,-2,46,8,-11,25
1,2,-10,-2,-2,-2,7,7,-10,13
2,1,-10,-3,-2,-1,40,0,-10,0
3,2,-11,-2,-3,-2,3,3,-11,25
2,2,-11,-1,-2,-3,87,1,-11,25
2,1,-11,-2,-2,-2,14,3,-11,25
1,2,-11,-2,-3,-2,58,17,-11,25
3,2,-10,-1,-1,-3,48,2,-11,25
2,1,-10,-2,-2,-2,33,9,-11,25
2,1,-11,-3,-2,-3,0,0,-10,11
3,1,-10,-2,-3,-2,43,9,-10,19
1,1,-11,-2,-2,-2,262,2,-11,25
1,3,-10,-2,-2,-2,56,7,-11,25
2,3,-11,-2,-2,-3,86,5,-11,25
3,2,-11,-2,-2,-2,307,3,-11,25
1,3,-10,-2,-2,-2,28,5,-11,25
3,1,-10,-2,-2,-1,25,7,-10,12
4,2,-11,-2,-2,-1,47,6,-11,25
1,2,-11,-2,-3,-1,32,6,-11,25
1,1,-11,-3,-2,-2,23,0,-11,25
1,2,-10,-2,-3,-1,52,21,-10,17
1,1,-11,-2,-1,-2,217,10,-11,25
1,1,-10,-2,-2,-1,23,6,-11,25
1,1,-11,-2,-2,-2,37,37,-10,1
1,2,-11,-3,-2,-2,5,5,-10,13
1,2,-11,-2,-3,-2,19,1,-10,13
1,1,-11,-2,-2,-1,197,14,-11,25
1,1,-10,-2,-2,-2,10,7,-10,10
3,1,-11,-3,-2,-2,44,5,-11,25
1,3,-11,-2,-2,-1,77,8,-11,25
3,1,-11,-2,-2,-2,286,6,-11,25
1,1,-11,-1,-2,-2,74,30,-10,1
1,1,-10,-2,-2,-2,46,3,-11,25
3,1,-11,-3,-2,-2,12,12,-10,12
3,2,-11,-2,-2,-2,92,13,-11,25
1,1,-11,-2,-1,-2,21,11,-11,25
2,2,-10,-2,-2,-3,176,2,-11,25
1,1,-10,-3,-2,-2,323,5,-11,25
1,2,-11,-3,-2,-2,144,7,-11,25
1,3,-10,-2,-2,-2,157,157,-10,7
1,2,-10,-2,-3,-2,232,2,-10,20
1,1,-11,-2,-2,-3,1,1,-10,10
1,3,-11,-3,-2,-2,6,1,-11,25
1,3,-11,-2,-2,-2,37,0,-11,25
2,1,-11,-2,-2,-2,2,0,-10,11
1,3,-11,-3,-2,-1,25,8,-11,25
1,2,-10,-2,-1,-3,313,4,-11,25
1,2,-11,-2,-2,-3,26,8,-11,25
1,1,-10,-2,-2,-2,100,8,-11,25
1,2,-10,-2,-2,-2,12,4,-10,13
2,3,-10,-2,-2,-2,228,1,-11,25
1,3,-10,-1,-2,-2,1,1,-11,25
3,3,-11,-2,-1,-2,264,20,-11,25
1,1,-11,-2,-2,-2,23,2,-11,25
1,3,-11,-2,-2,-2,50,7,-11,25
1,2,-11,-3,-2,-2,43,22,-10,4
4,1,-11,-1,-2,-2,59,4,-11,25
2,1,-10,-2,-2,-2,287,17,-10,2
3,1,-10,-2,-2,-2,22,10,-10,12
2,2,-11,-2,-1,-2,52,52,-10,5
2,1,-10,-2,-2,-2,58,8,-11,25
1,2,-10,-2,-2,-2,34,8,-11,25
2,2,-11,-2,-2,-1,7,2,-10,14
2,2,-10,-2,-2,-1,49,4,-11,25
1,2,-10,-2,-2,-1,21,0,-10,13
1,1,-11,-2,-2,-1,282,4,-11,25
2,2,-10,-1,-3,-2,30,9,-10,16
2,1,-11,-3,-3,-2,8,8,-10,11
3,3,-10,-2,-2,-2,3,1,-11,25
2,1,-10,-2,-2,-1,84,10,-11,25
1,3,-10,-2,-2,-2,53,4,-11,25
1,3,-10,-3,-2,-1,236,1,-11,25
2,3,-11,-1,-2,-1,67,6,-11,25
3,1,-10,-2,-1,-2,23,23,-10,12
1,2,-10,-2,-2,-2,143,8,-10,24
1,1,-11,-1,-2,-2,250,0,-11,25
2,2,-10,-2,-2,-1,35,8,-11,25
1,2,-11,-2,-2,-2,26,11,-11,25
4,2,-11,-2,-2,-1,6,6,-11,25
1,1,-11,-2,-2,-2,46,6,-11,25
3,1,-10,-2,-2,-2,57,21,-10,3
2,3,-11,-2,-2,-2,43,1,-11,25
3,2,-11,-1,-2,-2,35,9,-11,25
1,3,-10,-3,-2,-2,247,105,-10,7
2,1,-11,-3,-2,-2,57,9,-11,25
1,3,-10,-3,-2,-2,219,22,-10,7
1,2,-11,-2,-2,-2,22,3,-10,13
1,2,-10,-2,-2,-1,94,11,-11,25
2,1,-10,-3,-2,-2,16,11,-11,25
2,3,-10,-2,-2,-2,3,3,-11,25
2,1,-11,-2,-2,-1,51,17,-10,2
1,2,-10,-2,-2,-1,19,7,-10,13
1,3,-11,-1,-2,-1,121,83,-10,7
2,1,-10,-2,-2,-1,37,6,-11,25
2,1,-10,-2,-2,-2,210,8,-11,25
1,3,-10,-2,-3,-2,167,10,-11,25
2,2,-10,-2,-2,-2,323,2,-11,25
1,3,-10,-2,-2,-2,0,0,-11,25
2,2,-10,-2,-2,-1,321,0,-11,25
3,1,-10,-2,-3,-2,38,6,-10,19
1,2,-11,-2,-2,-1,121,1,-11,25
1,2,-10,-2,-2,-1,350,5,-11,25
2,1,-11,-2,-2,-2,10,10,-10,11
1,2,-10,-2,-2,-2,52,10,-11,25
3,2,-10,-2,-2,-2,12,2,-11,25
1,2,-10,-2,-3,-2,57,20,-10,20
1,2,-10,-2,-2,-2,48,13,-11,25
2,3,-10,-3,-3,-2,125,15,-11,25
1,2,-11,-2,-2,-2,96,4,-11,25
1,2,-11,-2,-2,-2,134,9,-11,25
2,2,-11,-2,-2,-2,12,12,-10,14
1,2,-10,-2,-2,-2,76,5,-11,25
1,1,-10,-2,-3,-2,352,16,-10,19
1,3,-11,-2,-3,-2,43,1,-11,25
1,2,-10,-3,-3,-2,85,3,-10,22
1,3,-11,-2,-2,-1,330,2,-11,25
2,1,-11,-2,-2,-2,52,20,-10,2
1,3,-10,-2,-2,-2,15,5,-11,25
3,2,-11,-2,-3,-2,30,23,-11,25
3,2,-11,-2,-2,-2,345,20,-11,25
2,2,-10,-2,-1,-2,174,17,-10,24
1,3,-11,-2,-3,-3,143,8,-11,25
1,3,-10,-2,-2,-2,50,13,-11,25
2,3,-11,-2,-2,-2,0,0,-11,25
3,1,-11,-2,-2,-3,131,2,-11,25
2,1,-10,-2,-2,-2,15,3,-11,25
2,1,-10,-2,-2,-1,13,2,-11,25
4,1,-10,-2,-3,-2,281,281,-10,19
1,3,-10,-2,-2,-2,322,15,-11,25
1,3,-10,-2,-2,-2,309,13,-11,25
2,1,-11,-2,-2,-2,0,0,-10,11
1,1,-10,-2,-2,-2,277,6,-11,25
1,2,-10,-2,-2,-2,120,120,-10,4
2,1,-11,-2,-2,-2,250,3,-11,25
3,3,-10,-2,-2,-1,223,5,-11,25
2,3,-10,-2,-2,-3,73,11,-11,25
4,2,-11,-1,-3,-2,241,2,-10,16
1,2,-10,-2,-2,-1,78,21,-10,4
1,3,-11,-2,-2,-2,0,0,-11,25
2,1,-10,-2,-2,-2,225,5,-11,25
1,1,-10,-2,-2,-2,20,5,-11,25
1,3,-11,-2,-2,-1,46,1,-11,25
3,3,-10,-2,-3,-2,118,2,-11,25
1,1,-11,-2,-2,-1,98,98,-10,1
1,3,-10,-2,-2,-2,14,14,-11,25
4,3,-10,-2,-2,-2,6,6,-11,25
2,3,-10,-2,-2,-2,19,13,-11,25
3,2,-11,-2,-2,-3,10,2,-11,25
1,1,-11,-3,-2,-1,51,23,-10,0
3,1,-11,-3,-2,-2,54,17,-10,3
3,2,-10,-2,-2,-2,207,4,-11,25
1,3,-10,-2,-1,-2,202,6,-11,25
3,1,-11,-2,-2,-3,5,5,-10,12
3,3,-11,-2,-2,-2,202,7,-11,25
1,1,-10,-2,-2,-2,56,5,-11,25
3,3,-10,-2,-2,-1,106,3,-11,25
3,3,-11,-3,-2,-2,61,5,-11,25
2,1,-10,-2,-2,-2,224,23,-10,2
1,1,-10,-2,-2,-2,20,10,-11,25
1,3,-10,-3,-2,-2,48,3,-11,25
3,3,-11,-2,-2,-2,331,7,-11,25
2,3,-11,-2,-2,-2,296,2,-11,25
3,2,-10,-2,-3,-2,2,2,-10,20
1,3,-10,-3,-2,-2,19,19,-11,25
3,2,-11,-2,-2,-1,130,3,-11,25
1,1,-10,-2,-2,-2,206,5,-11,25
1,1,-11,-2,-3,-2,19,19,-10,1
1,3,-10,-2,-3,-1,95,8,-10,17
2,2,-10,-2,-2,-2,11,8,-10,14
1,1,-11,-2,-2,-1,151,7,-11,25
1,1,-11,-2,-2,-2,14,5,-11,25
1,3,-10,-2,-2,-2,160,16,-11,25
2,3,-10,-2,-2,-2,142,7,-11,25
3,2,-11,-1,-2,-2,209,3,-11,25
3,1,-10,-2,-2,-2,22,22,-10,12
2,2,-10,-3,-2,-2,21,6,-10,14
1,1,-10,-2,-2,-2,15,3,-11,25
1,2,-11,-3,-2,-1,19,3,-10,13
2,2,-10,-3,-3,-1,0,0,-10,14
3,2,-11,-2,-2,-1,55,5,-11,25
1,3,-10,-2,-2,-2,147,18,-11,25
1,3,-11,-2,-2,-2,52,23,-10,7
4,2,-10,-2,-2,-2,111,8,-11,25
2,2,-11,-2,-2,-1,75,75,-10,5
2,1,-10,-3,-2,-1,348,4,-10,0
1,3,-11,-2,-2,-2,276,4,-11,25
3,3,-10,-1,-2,-2,38,7,-11,25
3,3,-10,-2,-2,-2,178,4,-11,25
3,1,-10,-3,-2,-2,224,0,-11,25
2,1,-10,-2,-2,-3,52,10,-11,25
1,1,-10,-2,-2,-2,15,15,-10,1
3,3,-10,-2,-2,-3,100,1,-11,25
3,3,-11,-2,-2,-2,14,10,-11,25
2,1,-11,-2,-2,-2,257,6,-11,25
3,2,-11,-3,-2,-1,31,2,-11,25
2,2,-11,-1,-2,-2,39,11,-11,25
1,3,-10,-2,-1,-2,8,3,-11,25
2,1,-11,-2,-3,-2,80,17,-10,2
2,1,-10,-2,-2,-2,330,0,-11,25
2,1,-10,-2,-2,-1,55,14,-11,25
2,1,-10,-2,-2,-2,76,6,-11,25
2,3,-11,-2,-3,-2,123,13,-11,25
3,2,-11,-2,-2,-2,81,8,-11,25
1,3,-11,-3,-3,-2,190,2,-11,25
2,3,-11,-2,-2,-2,38,3,-11,25
1,3,-10,-2,-2,-2,42,18,-11,25
2,1,-11,-2,-2,-1,82,82,-10,2
1,2,-10,-3,-2,-2,22,0,-10,13
2,1,-10,-2,-2,-2,66,6,-11,25
3,1,-11,-3,-2,-2,18,18,-10,12
2,3,-10,-1,-2,-2,211,3,-11,25
1,3,-10,-2,-3,-2,45,10,-11,25
2,2,-11,-2,-2,-2,4,0,-10,14
1,3,-10,-2,-2,-2,29,1,-11,25
1,3,-11,-2,-2,-2,110,110,-10,7
3,2,-11,-2,-2,-2,14,14,-11,25
1,3,-10,-2,-2,-2,37,1,-11,25
1,2,-10,-2,-2,-2,325,22,-10,4
1,3,-11,-2,-2,-2,319,10,-11,25
1,1,-11,-2,-2,-2,45,8,-11,25
1,2,-11,-2,-2,-2,48,3,-11,25
1,1,-10,-2,-2,-2,58,2,-11,25
1,1,-11,-2,-2,-2,51,0,-11,25
3,3,-11,-3,-2,-2,41,6,-11,25
3,1,-11,-2,-1,-2,10,8,-10,12
2,1,-11,-2,-2,-1,295,19,-10,2
3,3,-10,-2,-2,-2,31,6,-11,25
4,3,-11,-3,-1,-3,1,1,-11,25
1,3,-10,-3,-3,-2,233,116,-10,7
1,2,-11,-3,-2,-2,27,10,-11,25
2,1,-11,-2,-2,-2,159,9,-10,23
2,2,-11,-1,-2,-2,16,9,-10,14
1,3,-11,-2,-2,-2,57,1,-11,25
3,1,-10,-2,-3,-2,222,10,-10,19
1,2,-10,-2,-3,-2,57,23,-10,20
2,2,-11,-2,-2,-2,58,9,-11,25
1,3,-11,-2,-2,-2,215,1,-11,25
2,1,-10,-2,-2,-2,29,7,-11,25
4,2,-11,-2,-3,-2,20,3,-11,25
3,3,-11,-2,-2,-1,260,11,-11,25
1,1,-10,-2,-2,-2,11,2,-10,10
1,3,-11,-2,-2,-3,359,23,-10,7
1,3,-11,-2,-2,-1,27,10,-11,25
1,2,-10,-2,-2,-3,12,12,-10,13
1,1,-11,-2,-2,-2,30,1,-11,25
1,3,-11,-2,-2,-2,29,3,-11,25
3,3,-10,-2,-2,-2,216,5,-11,25
3,1,-10,-2,-2,-2,89,7,-11,25
1,3,-11,-2,-2,-1,3,3,-11,25
2,2,-11,-2,-2,-1,21,2,-10,14
4,1,-11,-2,-1,-2,27,21,-11,25
1,3,-10,-3,-2,-2,29,5,-11,25
2,2,-10,-2,-2,-1,50,11,-11,25
1,3,-10,-2,-2,-1,27,1,-11,25
3,1,-10,-1,-2,-2,114,4,-11,25
2,3,-10,-2,-3,-1,149,8,-10,17
2,1,-10,-2,-2,-2,264,18,-10,2
3,1,-10,-2,-2,-2,59,3,-11,25
1,1,-10,-2,-2,-1,348,6,-11,25
1,3,-11,-2,-2,-1,10,6,-11,25
1,1,-11,-3,-2,-1,2,2,-10,10
2,2,-10,-2,-2,-1,25,5,-10,14
1,2,-11,-2,-2,-1,185,0,-11,25
1,2,-11,-3,-1,-2,249,9,-11,25
2,1,-11,-2,-2,-2,15,6,-11,25
2,1,-11,-2,-2,-3,57,57,-10,2
1,3,-10,-2,-1,-2,123,123,-10,7
2,2,-11,-2,-2,-2,34,10,-11,25
2,1,-11,-2,-2,-2,19,6,-11,25
1,2,-11,-2,-2,-2,221,7,-11,25
2,3,-11,-2,-2,-2,346,11,-11,25
1,2,-10,-2,-3,-2,151,18,-10,20
1,2,-11,-2,-2,-2,12,12,-10,13
2,2,-10,-3,-2,-2,353,17,-11,25
2,3,-10,-2,-2,-2,171,158,-10,8
4,3,-11,-2,-3,-1,218,1,-11,25
1,3,-11,-2,-2,-2,3,3,-11,25
1,3,-11,-2,-2,-2,185,6,-11,25
3,3,-11,-3,-2,-2,16,7,-11,25
1,3,-10,-2,-2,-3,38,38,-10,7
2,1,-11,-2,-2,-1,38,7,-11,25
1,1,-10,-2,-2,-2,33,19,-10,1
3,2,-10,-2,-1,-3,205,6,-11,25
1,2,-10,-2,-2,-2,250,5,-11,25
2,2,-10,-2,-3,-3,130,5,-11,25
3,1,-10,-3,-2,-2,33,5,-11,25
2,1,-11,-2,-1,-2,238,1,-11,25
3,1,-11,-2,-2,-1,5,5,-10,12
1,1,-11,-2,-2,-2,23,7,-11,25
1,2,-10,-3,-2,-2,6,6,-10,13
1,1,-11,-2,-2,-1,30,4,-11,25
1,2,-11,-2,-2,-2,38,38,-10,4
2,1,-11,-2,-2,-2,34,5,-11,25
1,2,-11,-2,-1,-3,27,27,-10,4
1,3,-10,-2,-2,-2,21,16,-11,25
1,1,-10,-2,-2,-1,184,1,-11,25
1,2,-11,-1,-2,-2,268,8,-11,25
1,2,-11,-2,-3,-1,115,7,-11,25
2,1,-10,-2,-3,-2,30,0,-10,19
2,3,-11,-2,-2,-2,5,5,-11,25
1,3,-10,-2,-3,-3,16,4,-11,25
2,3,-10,-2,-2,-2,38,4,-11,25
2,1,-11,-2,-2,-1,183,8,-11,25
2,2,-11,-3,-2,-2,25,4,-10,14
2,1,-11,-2,-2,-2,42,7,-11,25
